theta	phi	energy
31.304347826086957	125.21739130434783	-3007.794250896328776
101.73913043478261	46.95652173913044	-3007.811973663048320
70.43478260869566	187.82608695652175	-3007.807667492785185
109.56521739130434	46.95652173913044	-3007.817099661263001
133.04347826086956	0.0	-3007.811089820197139
148.69565217391303	109.56521739130434	-3007.835927768997863
39.130434782608695	219.1304347826087	-3007.828397339630101
133.04347826086956	78.26086956521739	-3007.835208292887728
31.304347826086957	46.95652173913044	-3007.794958906825741
39.130434782608695	156.52173913043478	-3007.803374550945591
148.69565217391303	203.47826086956522	-3007.804001856762625
31.304347826086957	266.0869565217391	-3007.837668599702738
78.26086956521739	313.04347826086956	-3007.810108506893357
70.43478260869566	313.04347826086956	-3007.814965758795097
133.04347826086956	344.3478260869565	-3007.804813954799101
140.8695652173913	62.608695652173914	-3007.834990722310977
101.73913043478261	219.1304347826087	-3007.798716200978561
54.78260869565217	266.0869565217391	-3007.831558180086631
180.0	78.26086956521739	-3007.819266318420432
109.56521739130434	0.0	-3007.805720129454585
156.52173913043478	93.91304347826087	-3007.835661978427197
62.608695652173914	93.91304347826087	-3007.779440887345118
156.52173913043478	15.652173913043478	-3007.822060821123159
109.56521739130434	172.17391304347825	-3007.806807837626366
140.8695652173913	0.0	-3007.813174457300192
0.0	250.43478260869566	-3007.819266318423615
