     theta       phi           Ex           Ey           Ez           Para-Ortho            Para-Meta           Ortho-Meta
     4.045   242.697    -0.003236    -0.006268     0.099751       0.005653036577       0.008198839452       0.002545802874
     4.045   246.742    -0.002785    -0.006481     0.099751       0.005703889577       0.008227702721       0.002523813144
     4.045   250.787    -0.002321    -0.006661     0.099751       0.005754745043       0.008256257339       0.002501512296
     4.045   254.831    -0.001846    -0.006808     0.099751       0.005805370240       0.008284371479       0.002479001239
     4.045   258.876    -0.001361    -0.006921     0.099751       0.005855529864       0.008311912978       0.002456383114
     4.045   262.921    -0.000869    -0.007000     0.099751       0.005904986864       0.008338749865       0.002433763002
     4.045   266.966    -0.000373    -0.007044     0.099751       0.005953503387       0.008364750911       0.002411247524
     4.045   271.011     0.000124    -0.007053     0.099751       0.006000841787       0.008389786223       0.002388944436
     4.045   275.056     0.000622    -0.007026     0.099751       0.006046765717       0.008413727916       0.002366962199
     4.045   279.101     0.001116    -0.006965     0.099751       0.006091041341       0.008436450808       0.002345409467
     4.045   283.146     0.001604    -0.006869     0.099751       0.006133438576       0.008457833150       0.002324394574
     4.045   287.191     0.002085    -0.006739     0.099751       0.006173732446       0.008477757413       0.002304024967
     4.045   291.236     0.002555    -0.006575     0.099751       0.006211704467       0.008496111091       0.002284406623
     4.045   295.281     0.003012    -0.006378     0.099751       0.006247144092       0.008512787518       0.002265643426
     4.045   299.326     0.003455    -0.006150     0.099751       0.006279850176       0.008527686696       0.002247836519
     4.045   303.371     0.003880    -0.005891     0.099751       0.006309632484       0.008540716137       0.002231083653
     4.045   307.416     0.004286    -0.005603     0.099751       0.006336313167       0.008551791681       0.002215478514
     4.045   311.461     0.004670    -0.005286     0.099751       0.006359728236       0.008560838292       0.002201110057
     4.045   315.506     0.005032    -0.004944     0.099751       0.006379729005       0.008567790831       0.002188061826
     4.045   319.551     0.005368    -0.004576     0.099751       0.006396183454       0.008572594774       0.002176411319
     4.045   323.596     0.005677    -0.004186     0.099751       0.006408977542       0.008575206874       0.002166229332
     4.045   327.640     0.005958    -0.003775     0.099751       0.006418016414       0.008575595777       0.002157579363
     4.045   331.685     0.006210    -0.003346     0.099751       0.006423225486       0.008573742533       0.002150517047
     4.045   335.730     0.006430    -0.002899     0.099751       0.006424551410       0.008569641028       0.002145089618
     4.045   339.775     0.006619    -0.002439     0.099751       0.006421962874       0.008563298322       0.002141335448
     4.045   343.820     0.006775    -0.001966     0.099751       0.006415451270       0.008554734888       0.002139283618
     4.045   347.865     0.006896    -0.001483     0.099751       0.006405031150       0.008543984733       0.002138953583
     4.045   351.910     0.006984    -0.000993     0.099751       0.006390740514       0.008531095399       0.002140354884
     4.045   355.955     0.007036    -0.000498     0.099751       0.006372640902       0.008516127849       0.002143486947
     4.045   360.000     0.007054    -0.000000     0.099751       0.006350817280       0.008499156240       0.002148338960
     6.067     0.000     0.010570     0.000000     0.099440       0.006712279685       0.008701692663       0.001989412978
     6.067     4.045     0.010544     0.000746     0.099440       0.006674085970       0.008673216038       0.001999130069
     6.067     8.090     0.010465     0.001487     0.099440       0.006630460553       0.008641888930       0.002011428377
     6.067    12.135     0.010334     0.002222     0.099440       0.006581639623       0.008607885175       0.002026245552
     6.067    16.180     0.010151     0.002945     0.099440       0.006527894955       0.008571397670       0.002043502716
     6.067    20.225     0.009918     0.003654     0.099440       0.006469531991       0.008532636927       0.002063104936
     6.067    24.270     0.009636     0.004345     0.099440       0.006406887573       0.008491829446       0.002084941873
     6.067    28.315     0.009305     0.005013     0.099440       0.006340327332       0.008449215928       0.002108888596
     6.067    32.360     0.008928     0.005657     0.099440       0.006270242807       0.008405049302       0.002134806495
     6.067    36.404     0.008507     0.006273     0.099440       0.006197048290       0.008359592668       0.002162544378
     6.067    40.449     0.008043     0.006857     0.099440       0.006121177464       0.008313117100       0.002191939636
     6.067    44.494     0.007540     0.007408     0.099440       0.006043079869       0.008265899408       0.002222819539
     6.067    48.539     0.006998     0.007921     0.099440       0.005963217228       0.008218219858       0.002255002629
     6.067    52.584     0.006422     0.008395     0.099440       0.005882059710       0.008170359858       0.002288300148
     6.067    56.629     0.005814     0.008827     0.099440       0.005800082135       0.008122599703       0.002322517567
     6.067    60.674     0.005177     0.009215     0.099440       0.005717760224       0.008075216328       0.002357456103
     6.067    64.719     0.004514     0.009558     0.099440       0.005635566874       0.008028481157       0.002392914282
     6.067    68.764     0.003829     0.009852     0.099440       0.005553968576       0.007982658065       0.002428689488
     6.067    72.809     0.003124     0.010098     0.099440       0.005473421942       0.007938001441       0.002464579500
     6.067    76.854     0.002404     0.010293     0.099440       0.005394370443       0.007894754412       0.002500383969
     6.067    80.899     0.001672     0.010437     0.099440       0.005317241386       0.007853147231       0.002535905845
     6.067    84.944     0.000932     0.010529     0.099440       0.005242443093       0.007813395838       0.002570952745
     6.067    88.989     0.000187     0.010568     0.099440       0.005170362412       0.007775700629       0.002605338217
     6.067    93.034    -0.000559     0.010555     0.099440       0.005101362505       0.007740245405       0.002638882900
     6.067    97.079    -0.001303     0.010489     0.099440       0.005035780957       0.007707196548       0.002671415591
     6.067   101.124    -0.002039     0.010371     0.099440       0.004973928223       0.007676702388       0.002702774165
     6.067   105.169    -0.002766     0.010202     0.099440       0.004916086391       0.007648892787       0.002732806396
     6.067   109.213    -0.003478     0.009981     0.099440       0.004862508314       0.007623878952       0.002761370638
     6.067   113.258    -0.004174     0.009711     0.099440       0.004813417027       0.007601753374       0.002788336347
     6.067   117.303    -0.004848     0.009392     0.099440       0.004769005518       0.007582590041       0.002813584523
