     theta       phi           Ex           Ey           Ez        Para_dE_total           Para_dE_el           Para_dE_ph          Para_dE_blc          Para_dE_dse       Ortho_dE_total          Ortho_dE_el          Ortho_dE_ph         Ortho_dE_blc         Ortho_dE_dse        Meta_dE_total           Meta_dE_el           Meta_dE_ph          Meta_dE_blc          Meta_dE_dse
     0.000   230.562    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   234.607    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   238.652    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   242.697    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   246.742    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   250.787    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   254.831    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   258.876    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   262.921    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
     0.000   266.966    -0.000000    -0.000000     0.100000      -0.000000000002       0.000000000004       0.007651714467      -0.015303428935       0.007651714467      -0.000000000001       0.000000000006       0.006157411522      -0.012314823043       0.006157411522      -0.000000000000      -0.000000000001       0.008179108704      -0.016358217407       0.008179108704
