     theta        phi           Ex           Ey           Ez               Para_E              Ortho_E               Meta_E
         72.0       270.0   -0.0000000   -0.9510565    0.3090170    -3007.81321291191261    -3007.80606549304821    -3007.80745032227378
         72.0       288.0    0.2938926   -0.9045085    0.3090170    -3007.81144310275067    -3007.80470624985492    -3007.80865438851151
         72.0       306.0    0.5590170   -0.7694209    0.3090170    -3007.80767733444600    -3007.80322830504383    -3007.81056435240544
         72.0       324.0    0.7694209   -0.5590170    0.3090170    -3007.80363283107044    -3007.80218276866481    -3007.81160873988256
         72.0       342.0    0.9045085   -0.2938926    0.3090170    -3007.80038668303769    -3007.80164940639634    -3007.81035915221810
         72.0       360.0    0.9510565   -0.0000000    0.3090170    -3007.79849066263705    -3007.80961641716431    -3007.80820012015920
         81.0         0.0    0.9876883    0.0000000    0.1564345    -3007.79849773527076    -3007.80814000481178    -3007.80761404287887
         81.0        18.0    0.9393474    0.3052125    0.1564345    -3007.80017290590467    -3007.80917017916772    -3007.80510321186512
         81.0        36.0    0.7990567    0.5805486    0.1564345    -3007.80297859349002    -3007.80869975027781    -3007.80306885490154
         81.0        54.0    0.5805486    0.7990567    0.1564345    -3007.80695597282511    -3007.80785761474044    -3007.80213792010318
         81.0        72.0    0.3052125    0.9393474    0.1564345    -3007.81081064435648    -3007.80715559207874    -3007.80284962210817
         81.0        90.0    0.0000000    0.9876883    0.1564345    -3007.81257597334570    -3007.80596244400522    -3007.80456312382694
         81.0       108.0   -0.3052125    0.9393474    0.1564345    -3007.81130242557674    -3007.80459933964266    -3007.80622826419403
         81.0       126.0   -0.5805486    0.7990567    0.1564345    -3007.80771955223099    -3007.80358724140888    -3007.80807415814616
         81.0       144.0   -0.7990567    0.5805486    0.1564345    -3007.80458763232809    -3007.80408851904622    -3007.81019831976710
         81.0       162.0   -0.9393474    0.3052125    0.1564345    -3007.80218147461528    -3007.80585057982398    -3007.81002548295737
         81.0       180.0   -0.9876883    0.0000000    0.1564345    -3007.80144779328475    -3007.80733395964535    -3007.80871125803196
         81.0       198.0   -0.9393474   -0.3052125    0.1564345    -3007.80176424972615    -3007.80794904618506    -3007.80670994250067
         81.0       216.0   -0.7990567   -0.5805486    0.1564345    -3007.80599465335490    -3007.80657371441066    -3007.80495341292226
         81.0       234.0   -0.5805486   -0.7990567    0.1564345    -3007.80973234790872    -3007.80685589007817    -3007.80417378714583
         81.0       252.0   -0.3052125   -0.9393474    0.1564345    -3007.81302388589756    -3007.80690844412356    -3007.80016962375748
         81.0       270.0   -0.0000000   -0.9876883    0.1564345    -3007.81387982855722    -3007.80583546400794    -3007.80299050744679
         81.0       288.0    0.3052125   -0.9393474    0.1564345    -3007.81185244074049    -3007.80455815812320    -3007.80559381167996
         81.0       306.0    0.5805486   -0.7990567    0.1564345    -3007.80760450029902    -3007.80305876363263    -3007.80836244599323
         81.0       324.0    0.7990567   -0.5805486    0.1564345    -3007.80314158601368    -3007.80389396836927    -3007.81022749805561
         81.0       342.0    0.9393474   -0.3052125    0.1564345    -3007.79990280497259    -3007.80617850512863    -3007.80964425977936
         81.0       360.0    0.9876883   -0.0000000    0.1564345    -3007.79849773527076    -3007.80814000481178    -3007.80761404287887
         90.0         0.0    1.0000000    0.0000000    0.0000000    -3007.79948042977230    -3007.80749313641900    -3007.80783616871668
         90.0        18.0    0.9510565    0.3090170    0.0000000    -3007.80089193822005    -3007.80828823936554    -3007.80568366931448
         90.0        36.0    0.8090170    0.5877853    0.0000000    -3007.80292288495093    -3007.80770097341565    -3007.80337899479218
         90.0        54.0    0.5877853    0.8090170    0.0000000    -3007.80782597775669    -3007.80714431191791    -3007.80121490941701
         90.0        72.0    0.3090170    0.9510565    0.0000000    -3007.81162416077086    -3007.80731830983177    -3007.80431824000607
         90.0        90.0    0.0000000    1.0000000    0.0000000    -3007.81286775178842    -3007.80605622767780    -3007.80662101191501
         90.0       108.0   -0.3090170    0.9510565    0.0000000    -3007.81103877627766    -3007.80445802462918    -3007.80848216925460
         90.0       126.0   -0.5877853    0.8090170    0.0000000    -3007.80714789992362    -3007.80343565612839    -3007.80923401709742
